Time difference,Voltage difference
0.008000000000000007,0.0048828125
0.008000000000000007,-0.0048828125
0.007000000000000117,0.0048828125
0.007999999999999785,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,-0.0048828125
0.008000000000000007,0.0
0.007000000000000117,0.0048828125
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.006999999999999895,0.0
0.008000000000000007,0.009765625
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.007000000000000117,0.0048828125
0.008000000000000007,0.0
0.007999999999999785,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.009765625
0.008000000000000007,-0.0048828125
0.007000000000000117,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.006999999999999895,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.0048828125
0.007000000000000117,-0.0048828125
0.008000000000000007,0.009765625
0.007999999999999785,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.007000000000000117,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0
0.006999999999999895,0.0
0.008000000000000007,0.009765625
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.007000000000000117,0.0048828125
0.008000000000000007,0.0
0.007999999999999785,-0.0048828125
0.008000000000000007,0.0048828125
0.008000000000000007,0.0048828125
0.007000000000000117,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.006999999999999895,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.007000000000000117,0.0048828125
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.007999999999999785,0.0
0.008000000000000007,0.0
0.008000000000000007,0.0
0.007000000000000117,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,-0.0048828125
0.006999999999999895,0.0048828125
0.008000000000000007,0.0
0.008000000000000007,0.009765625
0.010000000000000009,0.0048828125
0.009000000000000119,0.0
0.010000000000000009,0.0
0.010000000000000009,0.0048828125
0.008999999999999897,0.0
0.010000000000000009,0.0
0.010000000000000009,0.009765625
0.008999999999999897,-0.0048828125
0.010000000000000009,0.0
0.010000000000000009,0.0048828125
0.009000000000000119,0.0048828125
0.010000000000000009,0.0
0.010000000000000009,0.0
0.010000000000000009,0.0048828125
0.008999999999999897,0.0
0.010000000000000009,0.0
0.010000000000000009,0.0048828125
0.008999999999999897,0.0
0.010000000000000009,0.0048828125
0.010000000000000009,0.0048828125
0.009000000000000119,0.0
0.010000000000000009,-0.0048828125
0.010000000000000009,0.0146484375
0.008999999999999897,-0.0048828125
0.010000000000000009,0.009765625
0.010000000000000009,0.0
0.009000000000000119,0.0
0.010000000000000009,0.0
0.010000000000000009,0.009765625
0.009999999999999787,-0.0048828125
0.008999999999999897,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.008999999999999897,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.008999999999999897,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.008999999999999897,0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.008999999999999897,0.0048828125
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,-0.009765625
0.008999999999999897,0.0146484375
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000231,0.0048828125
0.008999999999999897,0.0
0.010000000000000231,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000231,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.008999999999999897,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.009765625
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.009765625
0.008999999999999897,-0.009765625
0.010000000000000231,0.009765625
0.009999999999999787,0.0048828125
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.008999999999999897,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,-0.009765625
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.009765625
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.009765625
0.009999999999999787,-0.009765625
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.009765625
0.010000000000000231,-0.0048828125
0.008999999999999897,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.008999999999999897,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0048828125
0.008999999999999897,0.0
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.009000000000000341,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0
0.008999999999999897,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000231,0.009765625
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,-0.0048828125
0.008999999999999897,0.009765625
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0048828125
0.008999999999999897,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,-0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.009765625
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.008999999999999897,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.008999999999999897,-0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000231,0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.010000000000000231,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.008999999999999897,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0048828125
0.010000000000000231,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.008999999999999453,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.008999999999999453,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,0.0
0.009999999999999787,0.0
0.008999999999999453,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.009765625
0.010000000000000675,0.009765625
0.008999999999999453,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.009000000000000341,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.008999999999999453,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009000000000000341,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.009765625
0.008999999999999453,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,-0.0048828125
0.008999999999999453,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.008999999999999453,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009000000000000341,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.008999999999999453,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.009765625
0.009999999999999787,-0.009765625
0.009999999999999787,0.009765625
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.008999999999999453,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.009765625
0.008999999999999453,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.009765625
0.010000000000000675,0.009765625
0.008999999999999453,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.008999999999999453,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.008999999999999453,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009000000000000341,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009000000000000341,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.009765625
0.010000000000000675,0.0146484375
0.009999999999999787,-0.009765625
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.009765625
0.009999999999999787,-0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.008999999999999453,0.0
0.010000000000000675,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009000000000000341,0.009765625
0.009999999999999787,-0.009765625
0.009999999999999787,0.009765625
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.009765625
0.010000000000000675,-0.009765625
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.010000000000000675,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.008999999999999453,0.0048828125
0.010000000000000675,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000000675,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.010000000000001563,0.0
0.008999999999998565,0.0048828125
0.009999999999999787,0.0
0.010000000000001563,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000001563,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0
0.009999999999999787,0.0
0.010000000000001563,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,-0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.010000000000001563,0.0
0.008999999999998565,0.0048828125
0.009999999999999787,0.0
0.010000000000001563,0.009765625
0.008999999999998565,-0.0048828125
0.010000000000001563,0.009765625
0.009999999999999787,0.0
0.008999999999998565,0.009765625
0.010000000000001563,-0.0048828125
0.008999999999998565,0.0048828125
0.010000000000001563,0.0
0.009999999999999787,0.0
0.008999999999998565,0.0048828125
0.010000000000001563,-0.0048828125
0.009999999999999787,0.0048828125
0.008999999999998565,-0.0048828125
0.010000000000001563,0.0048828125
0.009999999999999787,-0.0048828125
0.009000000000000341,0.009765625
0.009999999999999787,-0.009765625
0.008999999999998565,0.0048828125
0.010000000000001563,0.0
0.009999999999999787,0.0
0.009000000000000341,0.0048828125
0.009999999999999787,0.0048828125
0.009999999999999787,0.0
0.009000000000000341,0.0
0.009999999999999787,0.0
0.008999999999998565,0.0048828125
0.010000000000001563,0.0
0.009999999999999787,0.009765625
0.009000000000000341,-0.0048828125
0.009999999999999787,0.009765625
0.009999999999999787,-0.0048828125
0.009000000000000341,0.009765625
0.009999999999999787,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0
0.009999999999999787,0.0048828125
0.009000000000000341,0.0048828125
0.009999999999999787,-0.0146484375
0.009999999999999787,0.0146484375
0.009000000000000341,-0.0048828125
0.009999999999999787,0.009765625
